taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Ecosystem Subtype	Culture Type	Depth In Meters	Proportal Clade	Proportal Ecotype	Genome Size   * assembled	Gene Count   * assembled	
2718217658	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-598-B06	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2718217658	Oceanic		100			673389	760	
2818991529	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-J02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991529	Oceanic		100			855174	921	
2818991523	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-J14	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991523	Oceanic		100			450359	506	
2716884500	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-679-I23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884500	Pelagic			LLI	Low light adapted (LL)	1470552	1744	
639857007	Bacteria	Permanent Draft	Synechococcus sp. RS9916	Synechococcus sp. RS9916	J. Craig Venter Institute (JCVI)	639857007	Marginal Sea	Isolate	10	5.1B-IX		2664465	3010	
2645727878	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_520E22 (unscreened)	Massachusetts Institute of Technology	2645727878	Unclassified		60			1027429	1254	
2716884402	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-G23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884402	Pelagic			HLII	High light adapted (HL)	1179322	1414	
2716884421	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-429-A02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884421	Pelagic			HLII	High light adapted (HL)	352670	446	
2716884616	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-673-A10	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884616	Pelagic			CDR2		1605296	1883	
2716884430	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-A04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884430	Pelagic			HLII	High light adapted (HL)	1440735	1710	
2716884609	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-670-A19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884609	Pelagic			5.1A-II		1348818	1721	
2716884604	Bacteria	Draft	bioGEOTRACES-SingleCells	Uncultured Synechococcus sp. AG-420-M02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884604	Pelagic			Not Assigned		890062	1069	
2606217680	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus MIT9311	Massachusetts Institute of Technology	2606217680	Epipelagic	Isolate	135	HLII	High light adapted (HL)	1711064	1966	
2889371447	Bacteria	Permanent Draft	Charting the complexity of the marine microbiome through single cell genomics	Synechococcus sp. AG-916-D19	Woods Hole Oceanographic Institution	2889371447	Pelagic					973519	1220	
2716884412	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-O03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884412	Pelagic			HLII	High light adapted (HL)	1313503	1610	
2648501767	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_519G16 (unscreened)	Massachusetts Institute of Technology	2648501767	Unclassified		60			1188883	1466	
2667527317	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-P06 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527317	Pelagic			HLVI	High light adapted (HL)	1694833	1937	
2667527288	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-I04 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527288	Pelagic			HLII	High light adapted (HL)	1559003	1851	
2818991535	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-G21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991535	Oceanic		100			852506	846	
2667527264	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-J18 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527264	Pelagic			LLI	Low light adapted (LL)	1204449	1478	
2716884474	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-670-J21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884474	Pelagic			HLII	High light adapted (HL)	712761	806	
2716884269	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-J02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884269	Pelagic			LLI	Low light adapted (LL)	1048913	1259	
2667527367	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-G03 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527367	Pelagic			LLI	Low light adapted (LL)	1206512	1526	
2716884704	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-321-D23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884704	Pelagic			HLI	High light adapted (HL)	1201571	1484	
2716884722	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-335-O19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884722	Pelagic			HLI	High light adapted (HL)	949962	1182	
2716884600	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Uncultured Synechococcus sp. AG-323-A11	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884600	Pelagic			5.1B-VII		233099	277	
2818991513	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-M02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991513	Oceanic		100			978403	1022	
2716884766	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-C09	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884766	Pelagic			Not Assigned	High light adapted (HL)	1600365	1847	
2716884714	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-335-C21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884714	Pelagic			HLI	High light adapted (HL)	484388	531	
2667527347	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-N18 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527347	Pelagic			HLII	High light adapted (HL)	1659147	1993	
2818991528	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-J05	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991528	Oceanic		100			1713651	1743	
2716884368	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-388-F11	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884368	Pelagic			HLII	High light adapted (HL)	1499217	1804	
2667527256	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-A21 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527256	Pelagic			LLI	Low light adapted (LL)	1669193	1942	
2716884506	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-679-O20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884506	Pelagic			HLI	High light adapted (HL)	929447	1123	
2716884726	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-J05	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884726	Pelagic			HLII	High light adapted (HL)	725890	839	
2716884460	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-P16	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884460	Pelagic			HLI	High light adapted (HL)	961696	1189	
637000214	Bacteria	Finished	Prochlorococcus marinus pastoris CCMP1986	Prochlorococcus marinus pastoris CCMP 1986	DOE Joint Genome Institute (JGI)	637000214	Marginal Sea	Isolate	5	HLI	High light adapted (HL)	1657990	2069	
2716884439	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-N08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884439	Pelagic			Not Assigned	Low light adapted (LL)	849890	940	
2738541244	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Synechococcus bacterium JGI 01_L16 (contamination screened)	DOE Joint Genome Institute (JGI)	2738541244	Oceanic		25			608306	727	
2667527376	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-M20 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527376	Pelagic			LLI	Low light adapted (LL)	858293	996	
2626541518	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 K21 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541518	Unclassified		53			1597402	1953	
2667527279	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-O21 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527279	Pelagic			LLI	Low light adapted (LL)	1757794	2115	
2667527370	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-J23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527370	Pelagic			Not Assigned	Low light adapted (LL)	1314955	1447	
2716884379	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-E17	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884379	Pelagic			LLI	Low light adapted (LL)	1328116	1619	
2681813575	Bacteria	Permanent Draft	ProPortal-Culture-Genomes	Prochlorococcus sp. MIT1418	Massachusetts Institute of Technology	2681813575	Epipelagic	Isolate	150	LLIV	Low light adapted (LL)	2598653	2764	
2626541523	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 M16 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541523	Unclassified		53			1336608	2014	
2716884364	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-K03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884364	Pelagic			HLII	High light adapted (HL)	1291877	1509	
2818991502	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-N15	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991502	Oceanic		100			863565	920	
640753041	Bacteria	Finished	Prochlorococcus sp. MIT9215	Prochlorococcus marinus MIT9215	DOE Joint Genome Institute (JGI)	640753041	Epipelagic	Isolate	5	HLII	High light adapted (HL)	1738790	2059	
2667527328	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-N03 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527328	Pelagic			LLII/III	Low light adapted (LL)	735386	792	
2716884627	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-683-A22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884627	Pelagic			5.1A-IV		1031668	1288	
2716884806	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-673-K22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884806	Pelagic			LLI	Low light adapted (LL)	1195273	1451	
2667527267	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-K22 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527267	Pelagic			HLII	High light adapted (HL)	1522735	1719	
2667527280	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-O23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527280	Pelagic			HLII	High light adapted (HL)	791578	953	
2667527307	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-N23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527307	Pelagic			HLII	High light adapted (HL)	998790	1140	
2818991482	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-P19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991482	Oceanic		100			1612441	1716	
2606217687	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus MIT9201	Massachusetts Institute of Technology	2606217687	Epipelagic	Isolate	0	HLII	High light adapted (HL)	1672416	1981	
2667527295	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-K20 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527295	Pelagic			HLII	High light adapted (HL)	1547190	1873	
2716884796	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-M13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884796	Pelagic			HLI	High light adapted (HL)	1022042	1222	
2716884259	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-321-L23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884259	Pelagic			HLI	High light adapted (HL)	272816	321	
2667527300	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-L22 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527300	Pelagic			HLII	High light adapted (HL)	1182250	1445	
2716884671	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-679-C18	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884671	Pelagic			5.1A-I		2626211	2917	
2667527336	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-I22 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527336	Pelagic			HLII	High light adapted (HL)	1035590	1223	
2716884496	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-676-O21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884496	Pelagic			HLI	High light adapted (HL)	1225825	1488	
2667527353	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-P23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527353	Pelagic			HLII	High light adapted (HL)	503776	595	
2716884261	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-341-K05	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884261	Pelagic			LLI	Low light adapted (LL)	377970	508	
2716884773	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-424-J22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884773	Pelagic			HLII	High light adapted (HL)	1445102	1771	
2716884681	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-311-D23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884681	Pelagic			LLI	Low light adapted (LL)	1466304	1796	
640427148	Bacteria	Finished	Synechococcus sp. RCC 307	Synechococcus sp. RCC307	CEA Genoscope, Institut Pasteur, Roscoff Center for Oceanography	640427148	Epipelagic	Isolate	15	5.3-I / X		2224914	2588	
2818991483	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-P18	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991483	Oceanic		100			909842	925	
2765235964	Bacteria	Finished	Isolation and genomic characterization of the abundant Prochlorococcus species from the Red Sea	Prochlorococcus sp. RS01	King Abdullah University of Science and Technology (KAUST)	2765235964	Unclassified	Isolate	10			1657699	1945	
2716884782	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-442-B03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884782	Pelagic			HLII	High light adapted (HL)	1490193	1794	
2716884804	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-469-N22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884804	Pelagic			HLI	High light adapted (HL)	769192	964	
2791355173	Bacteria	Permanent Draft	Draft Metagenome-assembled Genomes from Global Oceans - TOBG MAGs	Synechococcus sp. MED850	CEA Genoscope, Canada's Michael Smith Genome Sciences Centre	2791355173						1935913	2179	
2654587780	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_518J7 (unscreened)	Massachusetts Institute of Technology	2654587780	Unclassified		60			1242273	1516	
2716884706	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-321-F02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884706	Pelagic			HLI	High light adapted (HL)	581146	721	
2606217311	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus SS35	Massachusetts Institute of Technology	2606217311	Epipelagic	Isolate	120	LLII/III	Low light adapted (LL)	1751015	1942	
2818991546	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-F14	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991546	Oceanic		100			722449	775	
2716884789	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-A09	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884789	Pelagic			HLI	High light adapted (HL)	1511323	1812	
2681812901	Bacteria	Finished	ProPortal-Culture-Genomes	Prochlorococcus sp. MIT0915	Massachusetts Institute of Technology, University of Massachusetts Medical School (UMMS)	2681812901	Epipelagic	Isolate	175	LLI	Low light adapted (LL)	1988105	2252	
2716884370	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-388-L21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884370	Pelagic			LLI	Low light adapted (LL)	1411541	1723	
2818991540	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-G11	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991540	Oceanic		100			470938	432	
2724679669	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-598-E21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2724679669	Oceanic		100			279858	331	
2818991539	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-G14	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991539	Oceanic		100			1093110	1129	
2818991530	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-I23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991530	Oceanic		100			1373764	1486	
2716884406	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-K17	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884406	Pelagic			HLII	High light adapted (HL)	1273010	1508	
2818991536	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-G19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991536	Oceanic		100			653852	632	
